date,below_ma60,dd25,dd40,newlow60,n_stocks,med_pb_pct,idx_pos250,idx_gain250
2017-05-10,49.23,5.29,1.18,25.82,322300,16.5,80.6,100.0
2017-05-11,48.76,5.65,1.32,25.38,322600,16.5,79.9,100.0
2017-05-12,48.74,4.94,1.34,21.13,322700,16.5,79.7,100.0
2017-05-15,48.33,3.71,1.32,14.18,323000,12.5,80.0,100.3
2017-05-16,46.8,2.75,1.07,3.31,323300,12.5,81.7,102.4
2017-05-17,46.48,2.35,1.07,3.39,323500,12.5,81.9,102.7
2017-05-18,47.02,2.55,1.1,5.43,323500,12.5,81.3,102.0
2017-05-19,47.53,2.84,1.36,6.26,323900,12.5,81.2,101.9
2017-05-22,48.83,3.26,1.48,19.54,324000,10.9,79.8,100.0
2017-05-23,50.43,4.73,1.74,32.52,324200,10.9,77.2,100.0
2017-05-24,50.05,4.35,1.68,13.85,324300,10.9,77.6,100.5
2017-05-25,49.67,4.42,1.81,7.08,324500,10.9,78.2,101.3
2017-05-26,49.5,4.4,1.9,7.53,324600,10.9,78.2,101.3
2017-05-31,49.45,4.53,2.01,9.03,324700,10.9,78.0,101.0
2017-06-01,50.88,7.01,2.25,28.79,324900,10.9,75.9,100.0
2017-06-02,50.3,5.83,2.19,7.97,325200,10.9,76.7,101.1
2017-06-05,49.81,5.02,2.21,4.69,325300,1.5,77.5,102.1
2017-06-06,49.63,4.64,2.32,4.53,325500,1.5,77.9,102.6
2017-06-07,47.64,3.97,2.37,3.19,325600,1.5,79.5,104.7
2017-06-08,47.6,3.98,2.32,3.55,325800,1.5,79.4,104.6
2017-06-09,47.29,4.25,2.3,4.09,325800,1.5,79.5,104.7
2017-06-12,48.34,4.8,2.46,6.68,325800,2.3,78.4,103.3
2017-06-13,47.49,4.44,2.23,3.4,326100,2.3,79.5,104.8
2017-06-14,47.93,4.51,2.21,4.13,326200,2.3,79.6,104.9
2017-06-15,46.55,4.09,2.08,3.17,326500,2.3,80.6,106.3
2017-06-16,46.91,4.07,2.15,3.69,326700,2.3,80.5,106.1
2017-06-19,46.12,3.84,1.96,3.31,327000,9.1,81.0,106.7
2017-06-20,45.27,3.64,1.9,3.59,327200,9.1,81.2,106.9
2017-06-21,44.83,3.42,1.76,3.48,327300,9.1,81.2,107.0
2017-06-22,47.49,3.33,1.74,4.8,327500,9.1,79.7,105.1
2017-06-23,46.84,3.24,1.65,4.87,327500,9.1,79.8,105.1
2017-06-26,44.31,2.84,1.43,3.35,327600,9.0,80.7,106.4
2017-06-27,43.49,2.68,1.39,3.37,328000,9.0,80.9,106.5
2017-06-28,44.2,2.79,1.34,5.0,328100,9.0,80.3,105.8
2017-06-29,43.31,2.68,1.34,4.0,328200,9.0,80.7,106.3
2017-06-30,42.13,2.59,1.27,4.09,328300,9.0,80.8,106.4
2017-07-03,39.24,2.39,1.18,3.19,328500,10.4,81.5,107.4
2017-07-04,39.29,2.32,1.07,3.46,328500,10.4,81.4,107.2
2017-07-05,36.65,2.08,0.98,3.04,328700,10.4,82.1,108.1
2017-07-06,35.54,1.9,0.89,3.71,328800,10.4,82.2,108.3
2017-07-07,33.33,1.79,0.74,3.75,328800,10.4,82.5,108.7
2017-07-10,34.35,1.81,0.81,4.96,328900,11.1,82.0,108.0
2017-07-11,37.05,1.76,0.78,6.41,329200,11.1,81.0,106.7
2017-07-12,37.99,1.7,0.78,6.59,329400,11.1,80.9,106.5
2017-07-13,36.54,1.68,0.74,6.55,329400,11.1,80.9,106.5
2017-07-14,37.23,1.67,0.69,7.82,329500,11.1,80.4,105.9
2017-07-17,47.58,2.99,0.89,25.49,329700,0.7,76.2,100.5
2017-07-18,45.84,2.9,0.81,10.83,329800,0.7,76.9,101.3
2017-07-19,42.75,2.57,0.74,6.59,330000,0.7,77.9,102.7
2017-07-20,41.16,2.32,0.62,6.9,330100,0.7,78.4,103.3
2017-07-21,40.77,2.52,0.65,9.16,330400,0.7,78.5,103.4
2017-07-24,39.33,2.35,0.63,6.16,330400,2.2,78.9,103.9
2017-07-25,39.63,2.06,0.58,6.36,330600,2.2,78.7,103.7
2017-07-26,39.65,2.26,0.56,8.37,330600,2.2,78.9,103.9
2017-07-27,36.5,1.58,0.45,3.31,330600,2.2,79.9,105.2
2017-07-28,36.59,1.74,0.47,3.6,330900,2.2,79.9,105.3
2017-07-31,35.49,1.72,0.45,3.89,331200,4.3,80.5,106.1
2017-08-01,34.62,1.63,0.4,3.59,331500,4.3,80.6,106.2
2017-08-02,36.95,1.67,0.43,5.92,331900,4.3,79.9,105.3
2017-08-03,36.12,1.32,0.36,3.93,332000,4.3,80.3,105.8
2017-08-04,36.36,1.16,0.34,5.34,332100,4.3,79.9,105.3
2017-08-07,34.94,1.07,0.31,3.68,332300,8.6,80.5,106.1
2017-08-08,34.22,0.94,0.27,3.97,332600,8.6,80.8,106.5
2017-08-09,33.5,0.62,0.22,4.04,332800,8.6,81.1,106.8
2017-08-10,35.54,0.56,0.16,6.7,333000,8.6,80.5,106.1
2017-08-11,39.34,0.53,0.16,9.42,333200,8.6,79.3,104.4
2017-08-14,34.04,0.34,0.11,2.86,333200,10.0,80.9,106.5
2017-08-15,33.06,0.29,0.09,2.92,333200,10.0,81.2,107.0
2017-08-16,30.33,0.22,0.09,2.92,333300,10.0,81.6,107.5
2017-08-17,27.32,0.18,0.09,2.75,333500,10.0,82.4,108.5
2017-08-18,28.1,0.18,0.09,2.95,333700,10.0,82.0,108.0
2017-08-21,25.38,0.16,0.09,2.72,334000,20.6,82.6,108.8
2017-08-22,27.83,0.18,0.09,2.86,334300,20.6,82.1,108.1
2017-08-23,29.24,0.18,0.09,2.86,334400,20.6,81.5,107.4
2017-08-24,32.52,0.22,0.09,3.64,334500,20.6,81.0,106.7
2017-08-25,27.59,0.16,0.11,2.7,334700,20.6,81.8,107.7
2017-08-28,22.45,0.14,0.09,2.53,334600,28.9,82.7,108.9
2017-08-29,22.81,0.14,0.07,2.57,334700,28.9,82.5,108.7
2017-08-30,22.61,0.13,0.07,2.68,334700,28.9,82.8,109.1
2017-08-31,20.77,0.14,0.07,2.66,334800,28.9,83.1,109.5
2017-09-01,18.87,0.14,0.09,2.7,335000,28.9,83.7,110.3
2017-09-04,18.2,0.13,0.09,2.73,335100,38.5,84.4,111.1
2017-09-05,17.45,0.14,0.09,2.66,335200,38.5,84.4,111.2
2017-09-06,17.02,0.13,0.09,2.72,335300,38.5,85.0,112.0
2017-09-07,17.53,0.13,0.09,2.7,335600,38.5,84.6,111.5
2017-09-08,17.04,0.16,0.11,3.01,335800,38.5,84.8,111.7
2017-09-11,14.47,0.14,0.11,2.88,335900,41.0,85.7,112.9
2017-09-12,16.37,0.16,0.11,3.17,336200,41.0,85.5,112.6
2017-09-13,15.15,0.13,0.09,2.93,336300,41.0,85.8,113.0
2017-09-14,15.79,0.13,0.09,2.88,336300,41.0,85.6,112.8
2017-09-15,17.09,0.16,0.13,3.1,336700,41.0,85.2,112.3
2017-09-18,15.21,0.24,0.14,2.82,336800,41.4,85.9,113.2
2017-09-19,16.4,0.2,0.14,3.06,337000,41.4,85.5,112.7
2017-09-20,14.59,0.27,0.18,2.84,337100,41.4,86.3,113.7
2017-09-21,17.33,0.31,0.18,3.66,337300,41.4,85.3,112.4
2017-09-22,20.21,0.33,0.2,4.2,337600,41.4,84.9,111.9
2017-09-25,25.28,0.4,0.22,5.94,337700,31.5,83.6,110.2
2017-09-26,27.77,0.65,0.27,4.64,338000,31.5,83.8,110.4
2017-09-27,25.82,0.69,0.33,3.24,338100,31.5,84.5,111.3
2017-09-28,28.12,0.78,0.36,5.54,338200,31.5,84.0,110.7
2017-09-29,24.97,0.81,0.42,3.37,338500,31.5,84.8,111.8
2017-10-09,20.68,0.69,0.42,2.32,338500,40.8,85.9,113.2
2017-10-10,16.4,0.67,0.4,2.37,338700,40.8,86.5,113.9
2017-10-11,15.99,0.8,0.42,2.39,338700,40.8,86.1,113.5
2017-10-12,17.35,0.83,0.4,2.39,338800,40.8,85.9,113.2
2017-10-13,15.59,0.72,0.4,2.25,339100,40.8,86.2,113.6
2017-10-16,24.32,0.81,0.42,3.95,339400,35.8,84.6,111.4
2017-10-17,24.62,0.83,0.42,4.25,339500,35.8,84.4,111.2
2017-10-18,29.13,0.94,0.42,6.79,339600,35.8,83.6,110.2
2017-10-19,33.75,0.96,0.4,11.48,339800,35.8,82.8,109.1
2017-10-20,30.91,0.69,0.36,2.37,340200,35.8,83.9,110.5
2017-10-23,29.4,0.72,0.36,2.84,340300,35.6,84.3,111.1
2017-10-24,31.4,0.72,0.31,3.98,340400,35.6,83.9,110.5
2017-10-25,29.08,0.54,0.29,2.57,340600,35.6,84.4,111.2
2017-10-26,27.96,0.54,0.27,2.53,340800,35.6,84.7,111.6
2017-10-27,30.53,0.53,0.25,4.45,340800,35.6,84.1,110.8
2017-10-30,38.53,1.07,0.24,17.49,340900,19.3,81.9,108.0
2017-10-31,37.26,0.78,0.2,5.67,341200,19.3,82.6,108.8
2017-11-01,36.81,0.69,0.14,8.37,341500,19.3,82.6,108.8
2017-11-02,38.53,0.56,0.09,16.89,341600,19.3,81.6,107.5
2017-11-03,40.09,0.8,0.09,18.36,341700,19.3,80.9,106.6
2017-11-06,38.57,0.51,0.09,6.75,342200,19.2,81.7,107.6
2017-11-07,37.81,0.49,0.09,4.42,342300,19.2,82.2,108.3
2017-11-08,36.95,0.36,0.07,2.77,342300,19.2,82.4,108.6
2017-11-09,36.61,0.27,0.09,2.84,342500,19.2,82.8,109.1
2017-11-10,36.57,0.27,0.05,5.02,342900,19.2,83.0,109.3
2017-11-13,36.74,0.33,0.05,7.44,343100,23.0,83.1,109.5
2017-11-14,38.37,0.38,0.07,11.41,343100,23.0,82.5,108.7
2017-11-15,40.18,0.36,0.05,13.8,343300,23.0,81.7,107.7
2017-11-16,41.08,0.36,0.05,15.12,343600,23.0,81.5,107.4
2017-11-17,46.64,1.56,0.05,31.05,343800,23.0,78.7,103.7
2017-11-20,46.21,1.12,0.09,20.59,343900,6.5,78.9,103.9
2017-11-21,46.08,1.34,0.05,20.5,344200,6.5,78.9,103.9
2017-11-22,45.92,1.43,0.07,15.59,344400,6.5,78.9,104.0
2017-11-23,48.49,2.68,0.09,30.02,344400,6.5,77.1,101.6
2017-11-24,48.69,2.44,0.09,15.55,344400,6.5,77.2,101.8
2017-11-27,50.52,3.13,0.09,22.29,344600,1.9,76.4,100.7
2017-11-28,49.63,2.17,0.07,3.15,344700,1.9,77.6,102.3
2017-11-29,49.59,2.41,0.07,7.17,344700,1.9,78.4,102.5
2017-11-30,50.23,2.15,0.09,8.87,344800,1.9,78.3,102.0
2017-12-01,49.68,1.76,0.11,3.62,345100,1.9,79.0,102.8
2017-12-04,50.7,4.06,0.25,16.17,345200,2.6,78.2,101.8
2017-12-05,52.54,6.19,0.63,31.58,345400,2.6,76.7,100.0
2017-12-06,51.91,4.98,0.36,8.8,345400,2.6,77.5,101.0
2017-12-07,52.07,4.83,0.4,11.06,345400,2.6,77.4,101.0
2017-12-08,51.22,3.44,0.2,2.92,345600,2.6,78.9,101.9
2017-12-11,49.83,2.35,0.16,2.68,345600,3.8,79.8,103.1
2017-12-12,50.64,2.59,0.13,7.82,345800,3.8,79.1,102.1
2017-12-13,50.08,1.65,0.07,3.97,345900,3.8,79.6,102.8
2017-12-14,49.76,1.05,0.05,5.59,345900,3.8,80.2,102.9
2017-12-15,50.41,0.96,0.05,7.31,346000,3.8,80.2,102.5
2017-12-18,50.73,0.92,0.05,8.82,346200,1.9,81.6,101.9
2017-12-19,49.97,0.8,0.04,3.91,346300,1.9,82.1,102.4
2017-12-20,50.75,0.87,0.02,12.55,346300,1.9,81.2,101.4
2017-12-21,50.08,0.71,0.02,11.77,346300,1.9,81.3,101.5
2017-12-22,50.1,0.58,0.04,11.84,346300,1.9,81.2,101.3
2017-12-25,51.06,0.56,0.05,21.62,346400,1.3,80.0,100.0
2017-12-26,50.17,0.4,0.07,5.72,346500,1.3,80.4,100.4
2017-12-27,51.2,0.43,0.05,9.49,346700,1.3,80.1,100.0
2017-12-28,50.46,0.4,0.09,7.66,346700,1.3,80.2,100.2
2017-12-29,49.65,0.34,0.07,3.64,347100,1.3,80.9,101.1
2018-01-02,47.55,0.34,0.05,2.63,347100,1.3,81.8,102.2
2018-01-03,45.81,0.33,0.04,2.46,347200,1.3,82.6,103.2
2018-01-04,45.45,0.34,0.04,2.63,347200,1.3,82.7,103.4
2018-01-05,44.52,0.34,0.04,2.77,347500,1.3,82.8,103.4
2018-01-08,43.69,0.33,0.02,3.28,347500,6.3,82.9,103.6
2018-01-09,43.22,0.34,0.04,3.31,347600,6.3,82.8,103.4
2018-01-10,44.56,0.34,0.05,5.07,347600,6.3,82.3,102.9
2018-01-11,43.53,0.33,0.05,3.04,347600,6.3,82.8,103.4
2018-01-12,44.18,0.31,0.07,4.4,347600,6.3,82.3,102.7
2018-01-15,48.16,0.38,0.09,16.49,347700,1.9,80.0,100.0
2018-01-16,46.12,0.36,0.11,8.84,347900,1.9,80.3,100.5
2018-01-17,45.81,0.25,0.05,7.97,348000,1.9,80.1,100.2
2018-01-18,45.16,0.29,0.05,6.83,348100,1.9,80.3,100.4
2018-01-19,45.14,0.36,0.07,7.04,348200,1.9,80.1,100.1
2018-01-22,43.07,0.47,0.05,4.71,348300,3.7,81.0,101.2
2018-01-23,42.19,0.43,0.05,4.83,348300,3.7,81.0,101.3
2018-01-24,40.18,0.36,0.07,3.51,348400,3.7,81.6,102.1
2018-01-25,40.01,0.33,0.07,3.33,348500,3.7,81.5,101.9
2018-01-26,40.52,0.49,0.05,4.56,348500,3.7,81.4,101.8
2018-01-29,43.29,0.54,0.09,10.86,348500,3.7,80.5,100.6
2018-01-30,43.4,0.6,0.13,8.94,348500,3.7,80.3,100.4
2018-01-31,47.35,1.68,0.11,22.43,348600,3.7,78.4,100.0
2018-02-01,52.04,3.37,0.16,36.03,348800,3.7,75.1,100.0
2018-02-02,51.96,4.58,0.22,29.48,348900,3.7,74.9,100.0
2018-02-05,52.07,5.78,0.31,28.37,349000,0.6,74.6,100.0
2018-02-06,54.93,14.12,0.65,44.47,349200,0.6,70.9,100.0
2018-02-07,55.19,12.89,0.58,15.88,349200,0.6,71.1,100.3
2018-02-08,54.9,8.91,0.45,6.34,349400,0.6,72.0,101.6
2018-02-09,57.7,12.13,0.72,30.91,349400,0.6,69.9,100.0
2018-02-12,55.97,8.33,0.49,5.31,349500,0.6,71.6,102.5
2018-02-13,55.59,8.08,0.54,5.81,349500,0.6,71.7,102.7
2018-02-14,55.31,7.62,0.56,5.99,349500,0.6,71.9,102.9
2018-02-22,53.63,5.25,0.42,3.98,349500,0.6,73.2,104.9
2018-02-23,53.16,4.15,0.29,4.04,349600,0.6,73.5,105.2
2018-02-26,50.41,2.55,0.24,3.49,349700,1.8,75.1,107.5
2018-02-27,50.52,2.03,0.22,3.48,349800,1.8,75.4,107.9
2018-02-28,50.1,2.01,0.25,3.49,349700,1.8,75.8,108.4
2018-03-01,47.69,1.3,0.2,3.3,350000,1.8,76.8,110.0
2018-03-02,48.07,1.38,0.24,3.42,350200,1.8,76.5,109.6
2018-03-05,46.59,1.07,0.22,3.46,350200,2.4,77.0,110.3
2018-03-06,44.02,0.83,0.2,3.1,350200,2.4,77.7,111.3
2018-03-07,45.21,0.62,0.18,3.28,350200,2.4,77.2,110.5
2018-03-08,42.64,0.43,0.13,3.1,350200,2.4,77.6,111.1
2018-03-09,37.77,0.34,0.07,2.95,350200,2.4,78.9,113.0
2018-03-12,33.32,0.27,0.04,2.84,350200,3.0,80.2,114.8
2018-03-13,34.51,0.22,0.04,2.88,350200,3.0,79.8,114.2
2018-03-14,37.82,0.2,0.04,3.04,350200,3.0,78.9,112.9
2018-03-15,40.18,0.25,0.02,3.19,350200,3.0,78.8,112.7
2018-03-16,40.07,0.24,0.02,3.42,350200,3.0,78.5,112.4
2018-03-19,38.73,0.25,0.04,3.64,350200,3.0,78.7,112.7
2018-03-20,36.94,0.24,0.04,3.48,350200,3.0,78.7,112.7
2018-03-21,38.44,0.27,0.04,3.77,350200,3.0,78.1,111.9
2018-03-22,36.95,0.27,0.04,3.89,350200,3.0,78.1,111.8
2018-03-23,50.14,0.54,0.07,11.44,350300,3.0,74.1,105.8
2018-03-26,47.09,0.51,0.04,6.68,350400,1.8,75.4,107.6
2018-03-27,40.34,0.38,0.04,2.95,350400,1.8,77.3,110.4
2018-03-28,40.92,0.51,0.07,5.43,350500,1.8,77.1,109.6
2018-03-29,38.44,0.27,0.05,3.06,350500,1.8,77.7,110.4
2018-03-30,33.89,0.29,0.05,3.19,350700,1.8,79.0,112.3
2018-04-02,32.32,0.31,0.04,3.64,350700,4.1,79.6,112.9
2018-04-03,34.22,0.34,0.07,5.31,350800,4.1,79.1,111.8
2018-04-04,35.22,0.42,0.11,5.41,350800,4.1,78.5,110.8
2018-04-09,34.42,0.45,0.18,5.36,350800,4.1,78.6,111.0
2018-04-10,33.48,0.53,0.2,3.48,350900,4.1,78.7,111.0
2018-04-11,30.65,0.6,0.18,3.24,350900,4.1,79.1,111.7
2018-04-12,31.58,0.6,0.22,3.93,351000,4.1,78.7,111.1
2018-04-13,32.05,0.58,0.2,4.27,351000,4.1,78.7,111.0
2018-04-16,34.44,0.71,0.27,7.53,351000,3.5,78.9,111.0
2018-04-17,40.25,1.01,0.34,10.97,351100,3.5,77.1,108.5
2018-04-18,38.55,1.07,0.38,6.28,351200,3.5,78.6,110.0
2018-04-19,37.55,0.91,0.38,4.47,351200,3.5,78.8,110.3
2018-04-20,42.95,1.63,0.47,12.75,351300,3.5,78.3,108.0
2018-04-23,44.41,1.59,0.49,11.06,351300,1.2,78.7,106.8
2018-04-24,39.15,1.16,0.51,3.42,351300,1.2,81.2,109.1
2018-04-25,37.35,1.23,0.53,4.4,351300,1.2,82.6,109.6
2018-04-26,41.55,1.86,0.56,11.17,351400,1.2,81.4,107.6
2018-04-27,40.68,2.06,0.65,7.6,351600,1.2,81.5,107.7
2018-05-02,41.28,2.64,0.78,10.07,351600,1.2,81.1,107.2
2018-05-03,38.46,2.26,0.72,5.49,351600,1.2,81.9,108.1
2018-05-04,38.66,2.55,0.78,6.36,351600,1.2,81.7,107.9
2018-05-07,33.86,2.03,0.71,2.86,351600,1.1,83.1,109.8
2018-05-08,31.14,1.86,0.69,2.99,351800,1.1,83.5,110.3
2018-05-09,30.31,1.92,0.74,3.46,351900,1.1,83.5,110.3
2018-05-10,28.61,1.96,0.69,3.26,351900,1.1,83.8,110.7
2018-05-11,31.07,2.05,0.81,4.04,351900,1.1,83.0,109.6
2018-05-14,33.73,2.32,0.87,5.79,351900,1.1,82.5,108.9
2018-05-15,31.47,2.14,0.83,3.59,351900,1.1,83.3,110.0
2018-05-16,32.81,2.32,0.85,5.38,352000,1.1,82.8,109.4
2018-05-17,33.97,2.43,1.01,6.5,352100,1.1,82.4,108.9
2018-05-18,32.92,2.52,1.01,4.27,352100,1.1,82.8,109.4
2018-05-21,29.62,2.35,0.94,2.57,352100,2.8,83.8,110.6
2018-05-22,28.72,2.46,0.91,3.17,352100,2.8,84.1,111.1
2018-05-23,32.66,2.73,0.98,5.45,352200,2.8,83.2,109.9
2018-05-24,33.71,2.95,1.05,6.79,352200,2.8,82.9,109.5
2018-05-25,36.76,3.19,1.23,9.7,352300,2.8,81.8,108.1
2018-05-28,39.11,3.49,1.43,13.47,352400,1.1,81.2,107.2
2018-05-29,41.12,3.73,1.47,14.27,352400,1.1,80.5,106.3
2018-05-30,49.54,4.44,1.96,28.05,352400,1.1,78.0,103.0
2018-05-31,46.55,4.35,1.85,5.78,352400,1.1,79.0,104.3
2018-06-01,48.0,5.05,2.23,12.53,352400,1.1,78.1,103.2
2018-06-04,48.18,5.23,2.19,12.06,352400,0.6,77.7,102.7
2018-06-05,46.26,4.82,2.01,4.24,352400,0.6,79.0,104.4
2018-06-06,45.23,4.74,1.97,5.45,352400,0.6,79.1,104.4
2018-06-07,46.04,5.0,2.12,8.93,352400,0.6,78.5,103.7
2018-06-08,48.09,5.32,2.19,18.27,352500,0.6,77.6,102.5
2018-06-11,49.14,5.67,2.23,18.36,352700,0.6,77.0,101.6
2018-06-12,48.22,5.5,2.28,7.66,352800,0.6,77.5,102.4
2018-06-13,50.59,6.07,2.35,23.18,352900,0.6,76.2,100.6
2018-06-14,50.97,6.32,2.39,19.66,352900,0.6,75.8,100.1
2018-06-15,53.74,8.2,3.02,31.11,352900,0.6,74.2,100.0
2018-06-19,58.52,19.68,4.13,46.93,352900,0.6,69.1,100.0
2018-06-20,57.41,16.66,3.93,15.1,353000,0.6,69.9,101.2
2018-06-21,58.03,22.51,4.18,37.06,353000,0.6,68.3,100.0
2018-06-22,57.4,16.8,3.86,8.06,353100,0.6,69.3,101.5
2018-06-25,57.7,14.63,3.55,13.81,353200,0.6,69.0,101.0
2018-06-26,57.78,10.3,3.08,8.87,353200,0.6,69.5,101.9
2018-06-27,58.3,8.94,2.97,11.68,353300,0.6,68.9,101.0
2018-06-28,59.13,10.09,2.93,17.22,353300,0.6,68.1,100.0
2018-06-29,57.58,7.46,2.52,3.71,353300,0.6,70.2,103.0
2018-07-02,58.19,7.84,2.5,9.29,353300,1.1,69.3,101.7
2018-07-03,57.6,6.59,2.21,5.41,353400,1.1,70.1,102.9
2018-07-04,58.45,7.97,2.44,10.43,353400,1.1,68.8,101.0
2018-07-05,59.57,10.32,2.68,25.2,353400,1.1,67.0,100.0
2018-07-06,59.39,8.69,2.39,14.29,353400,1.1,67.2,100.4
2018-07-09,58.17,6.63,2.03,3.84,353600,0.5,68.6,102.5
2018-07-10,57.69,5.63,1.81,4.0,353700,0.5,69.1,103.2
2018-07-11,58.45,6.36,1.88,15.68,353700,0.5,67.5,100.8
2018-07-12,56.82,4.6,1.41,2.88,353700,0.5,69.3,103.5
2018-07-13,56.53,3.91,1.32,3.66,353600,0.5,69.6,103.9
2018-07-16,56.44,3.48,1.14,4.8,353600,2.2,69.6,104.0
2018-07-17,56.11,2.93,0.98,4.44,353600,2.2,69.7,104.2
2018-07-18,56.6,2.88,0.85,5.23,353500,2.2,69.4,103.6
2018-07-19,56.94,3.02,0.85,8.35,353500,2.2,68.6,102.4
2018-07-20,56.2,2.68,0.85,3.46,353600,2.2,69.3,103.5
2018-07-23,55.64,2.55,0.83,3.84,353600,2.7,69.8,104.3
2018-07-24,53.49,2.21,0.76,2.46,353600,2.7,71.0,106.0
2018-07-25,52.98,1.99,0.69,2.55,353600,2.7,71.1,106.2
2018-07-26,53.7,2.12,0.65,2.99,353600,2.7,70.8,105.8
2018-07-27,53.79,2.12,0.71,3.73,353600,2.7,70.4,105.2
2018-07-30,55.01,2.44,0.69,6.39,353700,2.7,69.4,103.7
2018-07-31,54.72,2.01,0.62,4.49,353700,2.7,69.3,103.5
2018-08-01,56.27,2.23,0.53,9.38,353700,2.7,68.2,101.9
2018-08-02,57.54,2.88,0.58,19.65,353700,2.7,66.6,100.0
2018-08-03,58.14,3.6,0.62,21.55,353700,2.7,65.7,100.0
2018-08-06,59.08,5.11,0.62,28.39,353800,0.5,64.4,100.0
2018-08-07,56.38,3.6,0.47,3.2,353800,0.5,66.0,102.6
2018-08-08,57.11,4.94,0.58,12.86,353800,0.5,64.9,100.9
2018-08-09,54.61,3.19,0.4,2.61,353800,0.5,66.4,103.2
2018-08-10,53.92,2.41,0.31,2.72,353900,0.5,66.8,103.8
2018-08-13,53.12,2.15,0.29,3.26,353900,1.1,67.2,104.4
2018-08-14,52.8,1.67,0.25,3.19,353900,1.1,66.9,104.0
2018-08-15,54.81,2.21,0.24,7.41,353900,1.1,65.6,101.9
2018-08-16,56.15,2.77,0.24,11.46,353900,1.1,64.8,100.7
2018-08-17,57.63,3.95,0.34,21.29,353900,1.1,63.6,100.0
2018-08-20,56.62,3.6,0.34,11.9,353900,1.1,63.8,100.4
2018-08-21,54.88,2.88,0.31,4.22,353900,1.1,64.6,101.5
2018-08-22,55.44,3.08,0.33,13.22,353900,1.1,63.8,100.4
2018-08-23,54.7,2.34,0.29,5.32,353900,1.1,64.2,101.0
2018-08-24,54.75,1.94,0.33,7.44,353900,1.1,64.0,100.6
2018-08-27,50.91,1.25,0.29,2.19,354000,2.1,65.4,102.9
2018-08-28,49.94,1.16,0.24,2.66,354200,2.1,65.5,102.9
2018-08-29,49.92,1.0,0.24,4.24,354200,2.1,65.1,102.4
2018-08-30,52.65,1.14,0.25,10.52,354200,2.1,64.0,100.6
2018-08-31,53.59,1.21,0.25,16.66,354300,2.1,63.3,100.0
2018-09-03,53.03,1.38,0.22,16.46,354400,2.1,63.2,100.0
2018-09-04,50.23,1.03,0.18,3.48,354400,2.1,64.0,101.2
2018-09-05,52.53,1.1,0.18,14.03,354400,2.1,62.9,100.0
2018-09-06,52.49,1.18,0.2,15.05,354400,2.1,62.7,100.0
2018-09-07,51.62,1.18,0.22,8.73,354400,2.1,62.8,100.2
2018-09-10,54.23,1.36,0.22,24.28,354500,1.6,61.6,100.0
2018-09-11,53.87,1.1,0.24,12.69,354500,1.6,61.6,100.0
2018-09-12,53.58,0.92,0.2,9.42,354600,1.6,61.5,100.0
2018-09-13,51.69,0.72,0.18,4.45,354600,1.6,62.0,100.8
2018-09-14,53.11,1.0,0.22,10.32,354600,1.6,61.4,100.0
2018-09-17,54.9,1.41,0.25,24.41,354700,1.0,60.4,100.0
2018-09-18,51.55,0.92,0.22,3.11,354800,1.0,61.5,101.8
2018-09-19,49.34,0.76,0.27,2.25,354900,1.0,62.2,102.9
2018-09-20,49.45,0.8,0.29,3.35,354900,1.0,61.9,102.5
2018-09-21,45.68,0.72,0.27,1.92,355100,1.0,62.7,103.7
2018-09-25,46.93,0.71,0.29,2.25,355200,1.0,62.5,103.4
2018-09-26,45.75,0.63,0.25,2.15,355400,1.0,62.8,103.8
2018-09-27,49.52,0.94,0.27,8.85,355400,1.0,61.9,102.4
2018-09-28,47.35,0.8,0.29,3.13,355400,1.0,62.4,103.2
2018-10-08,54.35,1.38,0.4,23.03,355400,1.0,60.3,100.0
2018-10-09,53.65,1.27,0.4,11.37,355400,1.0,60.3,100.0
2018-10-10,52.87,1.14,0.42,8.69,355400,1.0,60.2,100.0
2018-10-11,59.21,2.82,0.47,47.28,355400,1.0,55.7,100.0
2018-10-12,58.5,4.06,0.6,36.95,355400,1.0,55.4,100.0
2018-10-15,59.1,4.42,0.63,37.01,355500,0.5,54.5,100.0
2018-10-16,60.06,6.43,0.71,41.64,355600,0.5,53.3,100.0
2018-10-17,59.86,5.05,0.74,10.94,355600,0.5,53.7,100.7
2018-10-18,61.29,10.7,0.85,40.74,355600,0.5,52.0,100.0
2018-10-19,60.02,6.64,0.81,5.38,355700,0.5,53.2,102.2
2018-10-22,56.18,3.1,0.56,1.39,355700,1.0,55.9,107.3
2018-10-23,57.29,3.44,0.6,2.34,355800,1.0,55.9,105.5
2018-10-24,57.25,3.49,0.62,2.57,355800,1.0,55.9,105.5
2018-10-25,57.32,4.36,0.56,4.82,355800,1.0,55.5,104.7
2018-10-26,56.82,3.93,0.6,3.22,355900,1.0,55.7,105.1
2018-10-29,57.81,5.09,0.65,6.84,355900,0.5,54.9,103.5
2018-10-30,56.09,4.22,0.45,3.53,355900,0.5,55.4,104.5
2018-10-31,54.39,2.72,0.34,1.47,355900,0.5,56.2,106.1
2018-11-01,53.34,2.32,0.31,1.32,355900,0.5,56.6,106.7
2018-11-02,48.78,1.09,0.2,1.09,355900,0.5,58.3,110.0
2018-11-05,46.57,0.91,0.13,0.98,355900,2.0,59.2,110.8
2018-11-06,46.39,0.98,0.16,1.2,355900,2.0,59.9,110.9
2018-11-07,46.95,0.74,0.16,1.09,356000,2.0,59.8,110.7
