date,top10,top10_pctile_3y,top10_pctile_10y
20050824,0.478027,,
20050825,0.447989,,
20050826,0.429034,,
20050829,0.417352,,
20050830,0.450489,,
20050831,0.433227,,
20050901,0.397713,,
20050902,0.374089,,
20050905,0.383152,,
20050906,0.372394,,
20050907,0.421897,,
20050908,0.428861,,
20050909,0.415049,,
20050912,0.411018,,
20050913,0.370872,,
20050914,0.379779,,
20050915,0.389304,,
20050916,0.393788,,
20050919,0.388506,,
20050920,0.383604,,
20050921,0.404745,,
20050922,0.413037,,
20050923,0.428097,,
20050926,0.469979,,
20050927,0.433524,,
20050928,0.427946,,
20050929,0.427159,,
20050930,0.443,,
20051010,0.456273,,
20051011,0.451105,,
20051012,0.474544,,
20051013,0.459958,,
20051014,0.459722,,
20051017,0.460191,,
20051018,0.441505,,
20051019,0.392522,,
20051020,0.463349,,
20051021,0.447221,,
20051024,0.476588,,
20051025,0.449097,,
20051026,0.452833,,
20051027,0.485362,,
20051028,0.463857,,
20051031,0.49566,,
20051101,0.489764,,
20051102,0.467445,,
20051103,0.515874,,
20051104,0.477415,,
20051107,0.488295,,
20051108,0.436605,,
20051109,0.458405,,
20051110,0.451638,,
20051111,0.462416,,
20051114,0.467943,,
20051115,0.504935,,
20051116,0.480461,,
20051117,0.489804,,
20051118,0.471167,,
20051121,0.478203,,
20051122,0.477246,,
20051123,0.529179,,
20051124,0.568309,,
20051125,0.566499,,
20051128,0.547843,,
20051129,0.489056,,
20051130,0.533468,,
20051201,0.542267,,
20051202,0.573933,,
20051205,0.516887,,
20051206,0.588087,,
20051207,0.587958,,
20051208,0.595652,,
20051209,0.556195,,
20051212,0.550621,,
20051213,0.581031,,
20051214,0.559014,,
20051215,0.561077,,
20051216,0.555851,,
20051219,0.519709,,
20051220,0.557476,,
20051221,0.522244,,
20051222,0.519341,,
20051223,0.505667,,
20051226,0.514199,,
20051227,0.537667,,
20051228,0.53719,,
20051229,0.533868,,
20051230,0.560263,,
20060104,0.589313,0.975309,0.975309
20060105,0.558459,0.795082,0.795082
20060106,0.521119,0.534694,0.534694
20060109,0.4906,0.325203,0.325203
20060110,0.530788,0.615385,0.615385
20060111,0.503793,0.399194,0.399194
20060112,0.443186,0.124498,0.124498
20060113,0.439468,0.108,0.108
20060116,0.462722,0.203187,0.203187
20060117,0.488949,0.309524,0.309524
20060118,0.467633,0.225296,0.225296
20060119,0.473783,0.240157,0.240157
20060120,0.47574,0.25098,0.25098
20060123,0.475303,0.246094,0.246094
20060124,0.509222,0.459144,0.459144
20060125,0.483248,0.290698,0.290698
20060206,0.507744,0.451737,0.451737
20060207,0.508197,0.453846,0.453846
20060208,0.515693,0.501916,0.501916
20060209,0.489078,0.324427,0.324427
20060210,0.49651,0.372624,0.372624
20060213,0.50464,0.424242,0.424242
20060214,0.478627,0.267925,0.267925
20060215,0.512484,0.484962,0.484962
20060216,0.490225,0.340824,0.340824
20060217,0.504375,0.425373,0.425373
20060220,0.54906,0.747212,0.747212
20060221,0.57871,0.925926,0.925926
20060222,0.560785,0.833948,0.833948
20060223,0.532318,0.647059,0.647059
20060224,0.522012,0.571429,0.571429
20060227,0.594125,0.978102,0.978102
20060228,0.553584,0.76,0.76
20060301,0.525641,0.597826,0.597826
20060302,0.555417,0.772563,0.772563
20060303,0.559141,0.81295,0.81295
20060306,0.574802,0.90681,0.90681
20060307,0.532198,0.635714,0.635714
20060308,0.567104,0.864769,0.864769
20060309,0.566428,0.85461,0.85461
20060310,0.563978,0.837456,0.837456
20060313,0.558209,0.792254,0.792254
20060314,0.553589,0.74386,0.74386
20060315,0.542052,0.681818,0.681818
20060316,0.53837,0.665505,0.665505
20060317,0.538548,0.666667,0.666667
20060320,0.520778,0.529412,0.529412
20060321,0.517554,0.503448,0.503448
20060322,0.523193,0.553265,0.553265
20060323,0.495501,0.339041,0.339041
20060324,0.516449,0.491468,0.491468
20060327,0.516279,0.482993,0.482993
20060328,0.530388,0.613559,0.613559
20060329,0.537117,0.652027,0.652027
20060330,0.527674,0.59596,0.59596
20060331,0.554937,0.758389,0.758389
20060403,0.505995,0.408027,0.408027
20060404,0.494375,0.326667,0.326667
20060405,0.49666,0.342193,0.342193
20060406,0.483146,0.251656,0.251656
20060407,0.475004,0.207921,0.207921
20060410,0.442235,0.095395,0.095395
20060411,0.464851,0.180328,0.180328
20060412,0.449329,0.124183,0.124183
20060413,0.438321,0.087948,0.087948
20060414,0.494883,0.344156,0.344156
20060417,0.485515,0.281553,0.281553
20060418,0.514897,0.483871,0.483871
20060419,0.537569,0.672026,0.672026
20060420,0.54596,0.724359,0.724359
20060421,0.533788,0.648562,0.648562
20060424,0.534902,0.656051,0.656051
20060425,0.550276,0.746032,0.746032
20060426,0.553962,0.768987,0.768987
20060427,0.51384,0.470032,0.470032
20060428,0.541312,0.694969,0.694969
20060508,0.502973,0.38558,0.38558
20060509,0.472887,0.203125,0.203125
20060510,0.462434,0.168224,0.168224
20060511,0.463673,0.177019,0.177019
20060512,0.466688,0.19195,0.19195
20060515,0.45501,0.148148,0.148148
20060516,0.482894,0.264615,0.264615
20060517,0.486069,0.288344,0.288344
20060518,0.472056,0.211009,0.211009
20060519,0.459546,0.155488,0.155488
20060522,0.439389,0.085106,0.085106
20060523,0.437329,0.081818,0.081818
20060524,0.479656,0.26284,0.26284
20060525,0.479001,0.259036,0.259036
20060526,0.44293,0.102102,0.102102
20060529,0.440769,0.092814,0.092814
20060530,0.438564,0.086567,0.086567
20060531,0.415898,0.050595,0.050595
20060601,0.379528,0.011869,0.011869
20060602,0.390724,0.029586,0.029586
20060605,0.401828,0.041298,0.041298
20060606,0.400147,0.041176,0.041176
20060607,0.416851,0.064516,0.064516
20060608,0.451868,0.160819,0.160819
20060609,0.438311,0.099125,0.099125
20060612,0.490798,0.360465,0.360465
20060613,0.507512,0.466667,0.466667
20060614,0.500273,0.419075,0.419075
20060615,0.466244,0.221902,0.221902
20060616,0.446105,0.135057,0.135057
20060619,0.465238,0.217765,0.217765
20060620,0.435789,0.091429,0.091429
20060621,0.452731,0.17094,0.17094
20060622,0.446837,0.142045,0.142045
20060623,0.450854,0.15864,0.15864
20060626,0.436372,0.09322,0.09322
20060627,0.432759,0.084507,0.084507
20060628,0.412315,0.053371,0.053371
20060629,0.407137,0.05042,0.05042
20060630,0.424833,0.075419,0.075419
20060703,0.42581,0.077994,0.077994
20060704,0.442785,0.136111,0.136111
20060705,0.514074,0.531856,0.531856
20060706,0.410793,0.052486,0.052486
20060707,0.41473,0.063361,0.063361
20060710,0.399036,0.038462,0.038462
20060711,0.411741,0.060274,0.060274
20060712,0.430095,0.103825,0.103825
20060713,0.403697,0.046322,0.046322
20060714,0.436385,0.122283,0.122283
20060717,0.44573,0.168022,0.168022
20060718,0.443078,0.162162,0.162162
20060719,0.421539,0.083558,0.083558
20060720,0.416426,0.077957,0.077957
20060721,0.419952,0.085791,0.085791
20060724,0.419285,0.085561,0.085561
20060725,0.404019,0.048,0.048
20060726,0.38515,0.021277,0.021277
20060727,0.393736,0.034483,0.034483
20060728,0.397647,0.039683,0.039683
20060731,0.427762,0.113456,0.113456
20060801,0.487542,0.384211,0.384211
20060802,0.47908,0.341207,0.341207
20060803,0.48319,0.361257,0.361257
20060804,0.434189,0.13577,0.13577
20060807,0.451389,0.221354,0.221354
20060808,0.459011,0.249351,0.249351
20060809,0.459308,0.251295,0.251295
20060810,0.485153,0.377261,0.377261
20060811,0.465713,0.286082,0.286082
20060814,0.439402,0.159383,0.159383
20060815,0.479293,0.351282,0.351282
20060816,0.481271,0.360614,0.360614
20060817,0.4654,0.283163,0.283163
20060818,0.483054,0.371501,0.371501
20060821,0.449055,0.203046,0.203046
20060822,0.470808,0.308861,0.308861
20060823,0.499371,0.482323,0.482323
20060824,0.481055,0.36272,0.36272
20060825,0.469791,0.30402,0.30402
20060828,0.445035,0.185464,0.185464
20060829,0.427564,0.1075,0.1075
20060830,0.44779,0.201995,0.201995
20060831,0.41882,0.089552,0.089552
20060901,0.429134,0.124069,0.124069
20060904,0.424147,0.101485,0.101485
20060905,0.457931,0.254321,0.254321
20060906,0.45314,0.246305,0.246305
20060907,0.452327,0.238329,0.238329
20060908,0.468515,0.318627,0.318627
20060911,0.478579,0.361858,0.361858
20060912,0.489952,0.446341,0.446341
20060913,0.510841,0.56691,0.56691
20060914,0.474083,0.334951,0.334951
20060915,0.523411,0.658596,0.658596
20060918,0.470286,0.321256,0.321256
20060919,0.437406,0.149398,0.149398
20060920,0.434982,0.137019,0.137019
20060921,0.438228,0.153477,0.153477
20060922,0.491864,0.464115,0.464115
20060925,0.479479,0.379475,0.379475
20060926,0.449131,0.216667,0.216667
20060927,0.449318,0.218527,0.218527
20060928,0.452944,0.251185,0.251185
20060929,0.448649,0.210402,0.210402
20061009,0.479614,0.386792,0.386792
20061010,0.45205,0.24,0.24
20061011,0.426877,0.103286,0.103286
20061012,0.429832,0.124122,0.124122
20061013,0.447606,0.207944,0.207944
20061016,0.470011,0.335664,0.335664
20061017,0.486648,0.437209,0.437209
20061018,0.475912,0.364269,0.364269
20061019,0.426371,0.101852,0.101852
20061020,0.448802,0.21709,0.21709
20061023,0.419119,0.085253,0.085253
20061024,0.433429,0.135632,0.135632
20061025,0.489624,0.465596,0.465596
20061026,0.52979,0.716247,0.716247
20061027,0.602596,0.990868,0.990868
20061030,0.52303,0.669704,0.669704
20061031,0.547796,0.802273,0.802273
20061101,0.554456,0.8322,0.8322
20061102,0.554592,0.832579,0.832579
20061103,0.547906,0.801354,0.801354
20061106,0.555786,0.842342,0.842342
20061107,0.560872,0.885393,0.885393
20061108,0.556043,0.845291,0.845291
20061109,0.591532,0.982103,0.982103
20061110,0.602641,0.991071,0.991071
20061113,0.567057,0.906459,0.906459
20061114,0.592805,0.98,0.98
20061115,0.619524,0.995565,0.995565
20061116,0.639314,1.0,1.0
20061117,0.619354,0.99117,0.99117
20061120,0.619208,0.988987,0.988987
20061121,0.617056,0.986813,0.986813
20061122,0.593384,0.969298,0.969298
20061123,0.588691,0.956236,0.956236
20061124,0.567106,0.893013,0.893013
20061127,0.5434,0.755991,0.755991
20061128,0.523995,0.647826,0.647826
20061129,0.525361,0.655098,0.655098
20061130,0.505039,0.525974,0.525974
20061201,0.509364,0.552916,0.552916
20061204,0.515491,0.584052,0.584052
20061205,0.502503,0.507527,0.507527
20061206,0.512818,0.564378,0.564378
20061207,0.551567,0.792291,0.792291
20061208,0.558907,0.846154,0.846154
20061211,0.58842,0.955224,0.955224
20061212,0.595601,0.974468,0.974468
20061213,0.580118,0.934183,0.934183
20061214,0.527065,0.665254,0.665254
20061215,0.514394,0.575053,0.575053
20061218,0.519473,0.611814,0.611814
20061219,0.515437,0.576842,0.576842
20061220,0.470412,0.315126,0.315126
20061221,0.461196,0.268344,0.268344
20061222,0.523161,0.638075,0.638075
20061225,0.539631,0.734864,0.734864
20061226,0.541662,0.74375,0.74375
20061227,0.55612,0.825364,0.825364
20061228,0.566326,0.879668,0.879668
20061229,0.604334,0.981366,0.981366
20070104,0.627845,0.995868,0.995868
20070105,0.593502,0.964948,0.964948
20070108,0.50652,0.518519,0.518519
20070109,0.543714,0.749487,0.749487
20070110,0.4992,0.473361,0.473361
20070111,0.452264,0.226994,0.226994
20070112,0.479471,0.359184,0.359184
20070115,0.489559,0.421589,0.421589
20070116,0.473015,0.319106,0.319106
20070117,0.452381,0.229209,0.229209
20070118,0.479865,0.368421,0.368421
20070119,0.430811,0.115152,0.115152
20070122,0.441625,0.159274,0.159274
20070123,0.471158,0.315895,0.315895
20070124,0.480864,0.375502,0.375502
20070125,0.477663,0.346693,0.346693
20070126,0.495581,0.466,0.466
20070129,0.498477,0.481038,0.481038
20070130,0.477926,0.346614,0.346614
20070131,0.479207,0.359841,0.359841
20070201,0.478831,0.355159,0.355159
20070202,0.486022,0.409901,0.409901
20070205,0.514868,0.581028,0.581028
20070206,0.542667,0.753452,0.753452
20070207,0.516901,0.604331,0.604331
20070208,0.469294,0.29666,0.29666
20070209,0.466121,0.284314,0.284314
20070212,0.456337,0.242661,0.242661
20070213,0.431274,0.113281,0.113281
20070214,0.42778,0.097466,0.097466
20070215,0.421329,0.077821,0.077821
20070216,0.419481,0.075728,0.075728
20070226,0.439604,0.156977,0.156977
20070227,0.425797,0.088975,0.088975
20070228,0.435744,0.133205,0.133205
20070301,0.467685,0.304432,0.304432
20070302,0.429273,0.113462,0.113462
20070305,0.431554,0.122841,0.122841
20070306,0.476619,0.35249,0.35249
20070307,0.447062,0.195029,0.195029
20070308,0.398049,0.032443,0.032443
20070309,0.429848,0.118095,0.118095
20070312,0.382973,0.011407,0.011407
20070313,0.382888,0.011385,0.011385
20070314,0.38815,0.020833,0.020833
20070315,0.389598,0.026465,0.026465
20070316,0.392784,0.032075,0.032075
20070319,0.456473,0.26742,0.26742
20070320,0.422489,0.093985,0.093985
20070321,0.409138,0.058161,0.058161
20070322,0.413691,0.069288,0.069288
20070323,0.403787,0.050467,0.050467
20070326,0.380885,0.011194,0.011194
20070327,0.386977,0.022346,0.022346
20070328,0.432331,0.144981,0.144981
20070329,0.493952,0.487941,0.487941
20070330,0.469852,0.335185,0.335185
20070402,0.474286,0.358595,0.358595
20070403,0.451243,0.241697,0.241697
20070404,0.427803,0.121547,0.121547
20070405,0.409949,0.064338,0.064338
20070406,0.401825,0.049541,0.049541
20070409,0.397862,0.043956,0.043956
20070410,0.429846,0.140768,0.140768
20070411,0.431926,0.15146,0.15146
20070412,0.400814,0.051002,0.051002
20070413,0.39938,0.049091,0.049091
20070416,0.397486,0.039927,0.039927
20070417,0.386869,0.021739,0.021739
20070418,0.390433,0.03255,0.03255
20070419,0.402166,0.063177,0.063177
20070420,0.406733,0.073874,0.073874
20070423,0.393579,0.039568,0.039568
20070424,0.386591,0.021544,0.021544
20070425,0.409843,0.082437,0.082437
20070426,0.410823,0.087657,0.087657
20070427,0.431853,0.167857,0.167857
20070430,0.425815,0.131907,0.131907
20070508,0.410755,0.085409,0.085409
20070509,0.46148,0.319716,0.319716
20070510,0.437016,0.195035,0.195035
20070511,0.426742,0.136283,0.136283
20070514,0.436118,0.190813,0.190813
20070515,0.44366,0.236332,0.236332
20070516,0.428154,0.151408,0.151408
20070517,0.412208,0.093146,0.093146
20070518,0.397862,0.052632,0.052632
20070521,0.390277,0.033275,0.033275
20070522,0.381154,0.012238,0.012238
20070523,0.374386,0.006981,0.006981
20070524,0.387387,0.029617,0.029617
20070525,0.396792,0.052174,0.052174
20070528,0.392288,0.043403,0.043403
20070529,0.388136,0.031196,0.031196
20070530,0.439818,0.230104,0.230104
20070531,0.452701,0.303972,0.303972
20070601,0.48296,0.460345,0.460345
20070604,0.502414,0.564544,0.564544
20070605,0.465944,0.359107,0.359107
20070606,0.424403,0.138937,0.138937
20070607,0.427597,0.155822,0.155822
20070608,0.437634,0.217094,0.217094
20070611,0.432062,0.18942,0.18942
20070612,0.424369,0.13799,0.13799
20070613,0.403185,0.078231,0.078231
20070614,0.401671,0.073005,0.073005
20070615,0.417019,0.122034,0.122034
20070618,0.432031,0.194585,0.194585
20070619,0.425255,0.146959,0.146959
20070620,0.421364,0.134907,0.134907
20070621,0.439306,0.23569,0.23569
20070622,0.43474,0.210084,0.210084
20070625,0.456577,0.33557,0.33557
20070626,0.466131,0.376884,0.376884
20070627,0.47017,0.397993,0.397993
20070628,0.483726,0.48414,0.48414
20070629,0.477477,0.433333,0.433333
20070702,0.481212,0.467554,0.467554
20070703,0.487622,0.504983,0.504983
20070704,0.489317,0.514096,0.514096
20070705,0.461268,0.347682,0.347682
20070706,0.446204,0.267769,0.267769
20070709,0.449848,0.292079,0.292079
20070710,0.503399,0.586491,0.586491
20070711,0.484545,0.488487,0.488487
20070712,0.504427,0.592775,0.592775
20070713,0.482152,0.470492,0.470492
20070716,0.489561,0.520458,0.520458
20070717,0.508676,0.620915,0.620915
20070718,0.556289,0.858075,0.858075
20070719,0.550576,0.820847,0.820847
20070720,0.504819,0.593496,0.593496
20070723,0.496257,0.550325,0.550325
20070724,0.460748,0.341977,0.341977
20070725,0.477539,0.428803,0.428803
20070726,0.450806,0.289176,0.289176
20070727,0.454219,0.319355,0.319355
20070730,0.438581,0.227053,0.227053
20070731,0.440732,0.237942,0.237942
20070801,0.43324,0.195827,0.195827
20070802,0.452499,0.3125,0.3125
20070803,0.482253,0.4736,0.4736
20070806,0.456806,0.333866,0.333866
20070807,0.484833,0.492823,0.492823
20070808,0.509832,0.632166,0.632166
20070809,0.516557,0.674086,0.674086
20070810,0.509704,0.630159,0.630159
20070813,0.546356,0.809826,0.809826
20070814,0.501814,0.579114,0.579114
20070815,0.496725,0.557662,0.557662
20070816,0.503856,0.591483,0.591483
20070817,0.497126,0.559055,0.559055
20070820,0.463883,0.358491,0.358491
20070821,0.472829,0.403454,0.403454
20070822,0.46212,0.347962,0.347962
20070823,0.460663,0.341158,0.341158
20070824,0.452699,0.30625,0.30625
20070827,0.469206,0.386895,0.386895
20070828,0.480358,0.461059,0.461059
20070829,0.495249,0.550544,0.550544
20070830,0.452195,0.296584,0.296584
20070831,0.429601,0.167442,0.167442
20070903,0.418546,0.114551,0.114551
20070904,0.440249,0.233385,0.233385
20070905,0.441819,0.240741,0.240741
20070906,0.431132,0.177196,0.177196
20070907,0.445027,0.256923,0.256923
20070910,0.438935,0.22427,0.22427
20070911,0.444534,0.257669,0.257669
20070912,0.467329,0.385911,0.385911
20070913,0.503597,0.600917,0.600917
20070914,0.470783,0.407634,0.407634
20070917,0.469209,0.394817,0.394817
20070918,0.488832,0.519026,0.519026
20070919,0.477548,0.442249,0.442249
20070920,0.478615,0.450683,0.450683
20070921,0.483294,0.493939,0.493939
20070924,0.481083,0.475038,0.475038
20070925,0.533392,0.765861,0.765861
20070926,0.493473,0.553544,0.553544
20070927,0.504727,0.614458,0.614458
20070928,0.50106,0.590977,0.590977
20071008,0.537882,0.785285,0.785285
20071009,0.57008,0.926537,0.926537
20071010,0.529226,0.75,0.75
20071011,0.563606,0.898356,0.898356
20071012,0.552699,0.838806,0.838806
20071015,0.595206,0.976155,0.976155
20071016,0.605918,0.986607,0.986607
20071017,0.551315,0.832095,0.832095
20071018,0.553624,0.841246,0.841246
20071019,0.555838,0.856296,0.856296
20071022,0.517026,0.681953,0.681953
20071023,0.549703,0.822747,0.822747
20071024,0.582802,0.954277,0.954277
20071025,0.539915,0.782032,0.782032
20071026,0.569791,0.922059,0.922059
20071029,0.59921,0.979442,0.979442
20071030,0.609578,0.98827,0.98827
20071031,0.570387,0.922401,0.922401
20071101,0.58893,0.959064,0.959064
20071102,0.600902,0.978102,0.978102
20071105,0.747872,1.0,1.0
20071106,0.620306,0.992722,0.992722
20071107,0.613849,0.985465,0.985465
20071108,0.607375,0.982583,0.982583
20071109,0.6126,0.984058,0.984058
20071112,0.619202,0.986975,0.986975
20071113,0.628387,0.995665,0.995665
20071114,0.59237,0.953824,0.953824
20071115,0.58641,0.939481,0.939481
20071116,0.56022,0.864748,0.864748
20071119,0.514029,0.636494,0.636494
20071120,0.528434,0.718795,0.718795
20071121,0.514209,0.638968,0.638968
20071122,0.548882,0.799714,0.799714
20071123,0.567464,0.894286,0.894286
20071126,0.547145,0.788873,0.788873
20071127,0.586996,0.940171,0.940171
20071128,0.592159,0.953058,0.953058
20071129,0.60745,0.978693,0.978693
20071130,0.596756,0.964539,0.964539
20071203,0.640617,0.998584,0.998584
20071204,0.597518,0.963225,0.963225
20071205,0.6,0.964689,0.964689
20071206,0.545381,0.777151,0.777151
20071207,0.514016,0.623944,0.623944
20071210,0.499822,0.548523,0.548523
20071211,0.489117,0.491573,0.491573
20071212,0.551158,0.800842,0.800842
20071213,0.512036,0.610644,0.610644
20071214,0.514662,0.632168,0.632168
20071217,0.5088,0.599162,0.599162
20071218,0.503155,0.562064,0.562064
20071219,0.500104,0.547354,0.547354
20071220,0.485657,0.468707,0.468707
20071221,0.502833,0.561111,0.561111
20071224,0.490312,0.500693,0.500693
20071225,0.535549,0.738227,0.738227
20071226,0.495399,0.520055,0.520055
20071227,0.50205,0.555249,0.555249
20071228,0.504667,0.576552,0.576552
20080102,0.461597,0.320937,0.320937
20080103,0.475942,0.393398,0.393398
20080104,0.486099,0.46978,0.46978
20080107,0.472776,0.375857,0.375857
20080108,0.483921,0.45679,0.456164
20080109,0.462363,0.322359,0.321477
20080110,0.478585,0.412894,0.411202
20080111,0.497205,0.539095,0.536153
20080114,0.450053,0.259259,0.257493
20080115,0.466499,0.348422,0.345578
20080116,0.468364,0.358025,0.35462
20080117,0.454427,0.293553,0.290366
20080118,0.474268,0.390947,0.386179
20080121,0.466062,0.345679,0.341001
20080122,0.496356,0.540466,0.532432
20080123,0.481356,0.449931,0.442645
20080124,0.472333,0.384088,0.377358
20080125,0.48921,0.503429,0.493943
20080128,0.46196,0.323731,0.317204
20080129,0.482713,0.459534,0.449664
20080130,0.516396,0.674897,0.659517
20080131,0.544419,0.792867,0.781794
20080201,0.555482,0.84225,0.832888
20080204,0.578322,0.920439,0.915888
20080205,0.562152,0.877915,0.870667
20080213,0.534137,0.75583,0.740346
20080214,0.501985,0.576132,0.56117
20080215,0.512017,0.636488,0.618858
20080218,0.477512,0.414266,0.400531
20080219,0.488439,0.499314,0.482119
20080220,0.499864,0.569273,0.551587
20080221,0.468263,0.36214,0.348745
20080222,0.476587,0.408779,0.39314
20080225,0.48678,0.495199,0.475626
20080226,0.504362,0.599451,0.581579
20080227,0.507366,0.621399,0.603154
20080228,0.478678,0.432099,0.413386
20080229,0.442208,0.218107,0.208388
20080303,0.454546,0.296296,0.282723
20080304,0.459477,0.312757,0.298039
20080305,0.466761,0.359396,0.342037
20080306,0.467306,0.360768,0.342894
20080307,0.455681,0.300412,0.285156
20080310,0.518703,0.696845,0.676203
20080311,0.512893,0.650206,0.631169
20080312,0.519288,0.698217,0.67834
20080313,0.507829,0.628258,0.607513
20080314,0.531898,0.748971,0.732212
20080317,0.496269,0.555556,0.531008
20080318,0.501239,0.584362,0.56129
20080319,0.527768,0.736626,0.720361
20080320,0.545466,0.802469,0.791506
20080321,0.538195,0.776406,0.760925
20080324,0.530981,0.746228,0.730424
20080325,0.55655,0.862826,0.848718
20080326,0.563613,0.888889,0.878361
20080327,0.550795,0.823045,0.810742
20080328,0.590147,0.949246,0.948914
20080331,0.577914,0.921811,0.917092
20080401,0.538435,0.772291,0.759236
20080402,0.597626,0.965706,0.965649
20080403,0.589737,0.946502,0.946633
20080407,0.581889,0.927298,0.927665
20080408,0.561756,0.879287,0.868188
20080409,0.535792,0.757202,0.740506
20080410,0.548379,0.807956,0.795196
20080411,0.538284,0.768176,0.751263
20080414,0.567018,0.893004,0.885246
20080415,0.581026,0.923182,0.923174
20080416,0.581038,0.924554,0.924528
20080417,0.602397,0.969822,0.969849
20080418,0.562116,0.8738,0.864492
20080421,0.590588,0.946502,0.947368
20080422,0.576706,0.910837,0.906133
20080423,0.615666,0.983539,0.98375
20080424,0.573301,0.903978,0.898876
20080425,0.599488,0.964335,0.965087
20080428,0.588057,0.931413,0.932752
20080429,0.590585,0.942387,0.94403
20080430,0.597556,0.960219,0.961491
20080505,0.550337,0.798354,0.789082
20080506,0.554771,0.820302,0.810409
20080507,0.545873,0.776406,0.768564
20080508,0.550279,0.798354,0.787392
20080509,0.546913,0.780521,0.77037
20080512,0.506083,0.609053,0.574599
20080513,0.460892,0.323731,0.29064
20080514,0.470272,0.386831,0.346863
20080515,0.451499,0.271605,0.243243
20080516,0.493329,0.541838,0.493252
20080519,0.503634,0.595336,0.553922
20080520,0.487069,0.507545,0.455324
20080521,0.495706,0.556927,0.507335
20080522,0.534699,0.737997,0.721612
20080523,0.504972,0.611797,0.569512
20080526,0.505973,0.615912,0.574909
20080527,0.524668,0.70096,0.677616
20080528,0.541066,0.761317,0.748481
20080529,0.523944,0.698217,0.67233
20080530,0.548884,0.796982,0.785455
20080602,0.538732,0.759945,0.742131
20080603,0.565225,0.876543,0.868198
20080604,0.528894,0.716049,0.694444
20080605,0.544681,0.777778,0.763571
20080606,0.531463,0.72428,0.70241
20080610,0.553454,0.81893,0.805054
20080611,0.533379,0.731139,0.709135
20080612,0.560905,0.862826,0.854742
20080613,0.526868,0.706447,0.677458
20080616,0.532163,0.729767,0.704192
20080617,0.505179,0.61454,0.561005
20080618,0.533967,0.742112,0.716846
20080619,0.56189,0.872428,0.859189
20080620,0.590297,0.941015,0.943981
20080623,0.582724,0.920439,0.925
20080624,0.577575,0.908093,0.903686
20080625,0.537631,0.754458,0.725653
20080626,0.527402,0.710562,0.678529
20080627,0.554946,0.832647,0.812796
20080630,0.576584,0.906722,0.900592
20080701,0.606531,0.975309,0.976359
20080702,0.596234,0.956104,0.958678
20080703,0.560743,0.860082,0.845519
20080704,0.567519,0.891632,0.877503
20080707,0.531557,0.725652,0.690588
20080708,0.513542,0.641975,0.591069
20080709,0.516175,0.663923,0.612676
20080710,0.508381,0.625514,0.569754
20080711,0.523357,0.696845,0.651054
20080714,0.515712,0.663923,0.610526
20080715,0.504585,0.599451,0.538551
20080716,0.493985,0.540466,0.474912
20080717,0.519643,0.685871,0.636364
20080718,0.559929,0.857339,0.840512
20080721,0.521164,0.691358,0.64186
20080722,0.495979,0.552812,0.484321
20080723,0.505514,0.61454,0.548724
20080724,0.523505,0.706447,0.654693
20080725,0.518479,0.683128,0.628472
20080728,0.496687,0.561043,0.489017
20080729,0.49214,0.536351,0.463048
20080730,0.47384,0.407407,0.342561
20080731,0.467131,0.364883,0.306452
20080801,0.522774,0.702332,0.650173
20080804,0.51434,0.659808,0.6
20080805,0.547847,0.803841,0.774971
20080806,0.555565,0.84225,0.816514
20080807,0.52808,0.721536,0.680412
20080808,0.505084,0.609053,0.544622
20080811,0.514556,0.657064,0.6
20080812,0.526665,0.713306,0.670091
20080813,0.554177,0.831276,0.806157
20080814,0.570701,0.901235,0.892938
20080815,0.56689,0.886145,0.87372
20080818,0.58212,0.920439,0.923864
20080819,0.559641,0.857339,0.839955
20080820,0.537424,0.751715,0.719955
20080821,0.564244,0.877915,0.862967
20080822,0.559424,0.854595,0.838235
20080825,0.565478,0.879287,0.866667
20080826,0.518673,0.668038,0.621896
20080827,0.585514,0.923182,0.927847
20080828,0.619073,0.986283,0.986486
20080829,0.571598,0.897119,0.893138
20080901,0.558561,0.843621,0.82809
20080902,0.550592,0.799726,0.7789
20080903,0.551301,0.803841,0.782511
20080904,0.534811,0.731139,0.704367
20080905,0.516646,0.650206,0.607383
20080908,0.524239,0.685871,0.649162
20080909,0.546785,0.776406,0.756696
20080910,0.574366,0.899863,0.897436
20080911,0.592895,0.946502,0.951002
20080912,0.587772,0.923182,0.929922
20080916,0.610071,0.979424,0.981111
20080917,0.610342,0.979424,0.981132
20080918,0.598553,0.958848,0.962306
20080919,0.525551,0.679012,0.650055
20080922,0.591979,0.9369,0.943584
20080923,0.674848,0.998628,0.998895
20080924,0.642823,0.997257,0.997792
20080925,0.635311,0.993141,0.994487
20080926,0.626365,0.989026,0.990088
20081006,0.635838,0.993141,0.994499
20081007,0.663675,0.997257,0.997802
20081008,0.641085,0.994513,0.995609
20081009,0.64145,0.994513,0.995614
20081010,0.607575,0.964335,0.969332
20081013,0.650054,0.995885,0.996718
20081014,0.664739,0.997257,0.997814
20081015,0.643396,0.993141,0.994541
20081016,0.636414,0.984911,0.988004
20081017,0.623544,0.97668,0.979303
20081020,0.638626,0.984911,0.98803
20081021,0.619533,0.972565,0.976087
20081022,0.624915,0.975309,0.97937
20081023,0.657831,0.994513,0.995662
20081024,0.641514,0.989026,0.991333
20081027,0.607795,0.950617,0.958874
20081028,0.663326,0.994513,0.995676
20081029,0.644414,0.990398,0.992441
20081030,0.659415,0.993141,0.994606
